Comment,Label
"['dukung', 'puan', 'capres']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['mbak', 'rara']",NON-CYBERBULYING
['mbelgedes'],NON-CYBERBULYING
"['buseett', 'didekor', 'gituu', 'warung', 'pecelnya']",CYBERBULLYING
"['jd', 'cilik', 'gk', 'makan', 'warung', 'pecel', 'yg', 'taplaknya', 'bersih', 'kaya', 'gitu', 'tolong']",NON-CYBERBULYING
"['afah', 'iyah', 'kidss']",NON-CYBERBULYING
"['ora', 'pengin', 'ngerti', 'blass']",NON-CYBERBULYING
"['energi', 'perjuangan']",NON-CYBERBULYING
"['sopo', 'iki']",NON-CYBERBULYING
"['tanda2', 'pilpres', 'cilik', 'lgi', 'viral']",NON-CYBERBULYING
['menujupilpres2024'],NON-CYBERBULYING
"['cilik', 'taplak', 'mejanya', 'ga', 'bekas', 'tumpahan', 'kopi', 'pait']",CYBERBULLYING
"['keberhasilan', 'jokowi', 'keberhasilan', 'pdip', 'partai', 'pdip', 'orang', 'segan', 'jikowinya', 'buk']",NON-CYBERBULYING
"['ganjar', 'no', 'ganjar', 'golput']",NON-CYBERBULYING
"['cilik', 'apane']",NON-CYBERBULYING
"['mengajukan', 'golput', 'hati', 'emang', 'gue', 'pikirin', 'gitu', 'bu']",NON-CYBERBULYING
"['tau', 'aja', 'bentar', 'pilpres', 'pendekatan', 'rakyat', 'ya', 'bu', 'orang', 'partainya', 'tap']",NON-CYBERBULYING
"['afh', 'iyh']",NON-CYBERBULYING
"['owalah', 'buah', 'e', 'cilik', 'ki', 'duren', 'to']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['salah', 'dosa', 'terbesar', '2022', 'percaya', 'dgn', 'pejabat', 'partai']",CYBERBULLYING
"['pencitraan', 'mulu', 'si', 'puan', 'prestasi', 'mah', 'nol', 'ndompleng', 'nama', 'kakek', 'emaknya', 'aja']",CYBERBULLYING
"['bu', 'buka', 'jasa', 'marketing', 'branding', 'ga', 'bantu', 'branding', 'bu', 'kalo', 'dananya', 'sesuai', 'hihi', 'kureng', 'nih', 'yg', 'contentnya']",NON-CYBERBULYING
"['makan', 'terosss', 'gak', 'kenyang']",NON-CYBERBULYING
['y'],NON-CYBERBULYING
"['wuiiih', 'durian', 'inget', 'gitu']",NON-CYBERBULYING
"['kebacut', 'curuuuuuuut', 'pandita', 'ratu', 'puan']",CYBERBULLYING
"['lu', 'sok', 'asik', 'bangs']",NON-CYBERBULYING
"['energi', 'perjuangan', 'wkwk', 'dahlah', 'takut', 'kang', 'baso', 'we', 'rumah']",NON-CYBERBULYING
"['akar', 'rumput', 'sapi', 'bu']",CYBERBULLYING
"['pecel', 'e', 'njikuk', 'dewe', 'bu', 'nggawe', 'gapitan', 'biasane', 'nganggo', 'garpu', 'sing', 'gapit', 'karo', 'jempol', 'e', 'mak', 'mak', 'sing', 'dodolan']",NON-CYBERBULYING
"['eek', 'kucing', 'gemlinding', 'dobol', 'nding']",CYBERBULLYING
"['dunia', 'tipu', 'tipu']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['dibaca', 'ya', 'buuuu', 'balasaan', 'tweetnya']",NON-CYBERBULYING
"['mic', 'aj', 'matiin']",CYBERBULLYING
"['warung', 'pecel', 'jerman', 'aja', 'ga', 'formal', 'mejanya']",NON-CYBERBULYING
"['ketawa', 'ngik', 'ngik', 'nga']",NON-CYBERBULYING
"['kalo', 'anggota', 'bicarain', 'cilik', 'mic', 'nya', 'dimatiin', 'bu', 'nanya']",NON-CYBERBULYING
"['partainya', 'cilik', 'pengurusnya', 'sugeh', 'tjok']",CYBERBULLYING
"['haha', 'butuh', 'rakyat', 'ya', 'bu']",NON-CYBERBULYING
['jijiksumpah'],NON-CYBERBULYING
"['cilik', 'kalo', 'makan', 'gaada', 'yg', 'fotoin', 'kualitas', 'hd']",CYBERBULLYING
"['chili', 'mah', 'alexis', 'shancez', 'bu']",NON-CYBERBULYING
"['bu', 'tolong', 'kadernya', 'kasih', 'tau', 'ya', 'kalo', 'pasang', 'spanduk', 'ibuk', 'pasang', 'masang', 'dipager']",NON-CYBERBULYING
"['alaahh', 'bullshit', 'cilik', 'lu', 'mah']",CYBERBULLYING
"['tp', 'menantu', 'tukang', 'bakso', 'lhoooo']",NON-CYBERBULYING
"['cilik', 'udh', 'ga', 'laku', 'kali', 'jualan', 'partai', 'cilik', 'ituu']",NON-CYBERBULYING
['berak'],NON-CYBERBULYING
"['partai', 'sandal', 'jepit', 'jelang', 'pilpres', 'partai', 'sepatu', 'bally', 'pilpres', 'partai', 'warung', 'jelang', 'pilpres', 'p']",NON-CYBERBULYING
"['konsultan', 'polmarknya', 'pecat', 'aje']",NON-CYBERBULYING
"['ah', 'kemarin', 'bu', 'mega', 'pas', 'minyak', 'goreng', 'langka', 'nyalahin', 'ibu2', 'yg', 'klo', 'masak', 'mostly', 'digoreng']",NON-CYBERBULYING
"['warung', 'pecel', 'ngendi', 'kui', 'bang', 'apik', 'tenan']",NON-CYBERBULYING
"['cilik', 'gk', 'mikir', 'beli', 'diwarung', 'mewah', 'gtu', 'bu']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['cilik', 'pdip', 'gatot', 'menyejahterakan', 'rakyat', 'n']",NON-CYBERBULYING
"['makan', 'diwarung', 'dibilang', 'cilik', 'gembel', 'sehari', 'dibilang', 'cilik']",CYBERBULLYING
"['nyang', 'bener', 'partai', 'cilik', 'kagak', 'nangis', 'bbm', 'dinaikin']",NON-CYBERBULYING
"['warung', 'tugu', 'monas', 'bligo', 'bu', 'wkkkk']",NON-CYBERBULYING
"['bu', 'plis', 'nyalon', 'ya', '2024', 'biar', 'tau', 'gak', 'pilih']",NON-CYBERBULYING
"['cilik', 'cilik']",NON-CYBERBULYING
"['pengen', 'komen', 'takut', 'ilang']",NON-CYBERBULYING
"['partai', 'yg', 'memanfaatkan', 'cilik', 'maksudnya', 'ya']",NON-CYBERBULYING
"['ngga', 'ngomong', 'akar', 'rumput', 'warung', 'representasi', 'cilik']",CYBERBULLYING
"['dih', 'cilik']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['skrg', 'cilikk', 'nya', 'sdh', 'pintar', 'tau', 'yg', 'berpihak', 'cilikk', 'yg']",CYBERBULLYING
"['gak', 'warung', 'bakso']",NON-CYBERBULYING
"['captionnya', 'oohhh', 'relevan']",NON-CYBERBULYING
"['tai', 'anjing']",CYBERBULLYING
"['setting', 'tempatnya', 'natural', '5', '10', 'tim', 'penata', 'nya']",NON-CYBERBULYING
"['cilik', 'cilik', 'tp', 'bdan', 'makmur']",CYBERBULLYING
['bacot'],CYBERBULLYING
"['tai', 'kucing']",CYBERBULLYING
"['pecel', 'cilik', 'gpake', 'kain', 'putih', 'bersih', 'gt', 'aja', 'gagal']",NON-CYBERBULYING
"['sumpah', 'cringe']",NON-CYBERBULYING
['tai'],NON-CYBERBULYING
"['noted', 'bu']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['gagal', 'cosplay', 'mba', 'wkwkwkwk']",NON-CYBERBULYING
"['yaelah', 'makan', 'pecel', 'doang', 'makanny', 'diresto', 'coba', 'makan', 'dipinggir', 'jalan', 'lesehan', 'desek']",NON-CYBERBULYING
"['bacot', 'dah', 'bener', 'pawang', 'ujan', 'aja', 'gausah', 'aneh2', 'kita2', 'udah', 'pinter', 'gakan', 'percaya', 'sm', 'ng']",CYBERBULLYING
"['ora', 'ngeluh', 'bbm', 'mundak', 'bu', 'lia', 'liane', 'yo', 'melu', 'mundak', 'bu', 'anteng', 'wae']",NON-CYBERBULYING
"['warung', 'pecel', 'lele', 'ya', 'mejanya', 'plastik', 'good', 'day']",CYBERBULLYING
"['tai', 'anjing']",NON-CYBERBULYING
"['wes', 'jeleehhh', 'umpan', 'lambunge', 'gor', 'koyo', 'ngono', 'teruss', 'pakar', 'matiin', 'mic']",CYBERBULLYING
"['gak', 'malu', 'ya']",NON-CYBERBULYING
"['pembohong', 'kelas', 'wahid', 'penuh', 'pura', 'pura', 'loe', 'ngga', 'presiden', 'pokoknya', 'colek']",CYBERBULLYING
"['saran', 'matikan', 'kolom', 'komentar']",CYBERBULLYING
"['cilik', 'sing', 'kepiye']",NON-CYBERBULYING
['tut'],NON-CYBERBULYING
"['bukti', 'terbantahkan', 'klo', 'cilik', 'memakmurkan', 'gedhe']",CYBERBULLYING
"['bilang', 'aamiin', 'ya', 'allah', 'sama2', 'lihat', 'ya', 'kedepannya', 'kelak']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['yen', 'ora', 'tugiman', 'ora', 'nyoblos']",CYBERBULLYING
[],NON-CYBERBULYING
"['cilik', 'mbak', 'puan']",NON-CYBERBULYING
"['ngga', 'malunye', 'aja', 'ngomong', 'partai', 'cilik', 'cilik', 'hahaha', 'heraan']",CYBERBULLYING
"['2020', '2021', 'ngga', 'bikin', 'twit', 'kaya', 'gini', 'bu']",NON-CYBERBULYING
"['afh', 'iyh']",NON-CYBERBULYING
"['pilih', 'pdi', 'kalo', 'nyalonkan', 'ahy']",NON-CYBERBULYING
"['warung', 'pecel', 'mejanya', 'meja', 'warung', 'pecel']",CYBERBULLYING
"['maaf', 'mba', 'milih', 'partainya', 'mba', 'berani', 'mengusung', 'petugas', 'partai', 'bernama']",NON-CYBERBULYING
"['partai', 'stress']",NON-CYBERBULYING
"['pretttttttt', 'cilik']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['nandi', 'ono', 'hajatan', 'bude']",NON-CYBERBULYING
"['yg', 'jual', 'canva', 'murah', 'mna']",NON-CYBERBULYING
"['pencitraan', 'mh', 'bebas', 'bu', 'gorong']",CYBERBULLYING
['wleowleowleo'],NON-CYBERBULYING
"['tai', 'kucing']",NON-CYBERBULYING
"['cilik', 'celek']",NON-CYBERBULYING
"['your', 'mouth', 'kebijakan', 'kalimat', 'partai', 'cilik', 'bgst']",CYBERBULLYING
"['perjuangan', 'apaaa', 'nangis', 'bbm', 'kah', 'mengakibatkan', 'cilik', 'susah']",NON-CYBERBULYING
"['bermipilah', 'penguasa', 'presiden', 'emak', 'mu', 'hidup', 'tpi', 'jgn', 'korbankan', 'rakyat', 'dgn', 'piala', 'citra']",CYBERBULLYING
"['btw', 'warung', 'pecelnya', 'keren', 'bu', 'keliatan', 'bgt', 'merakyat', 'warung2', 'pecel', 'umunya', 'rakyat']",CYBERBULLYING
"['cilik', 'sendal', 'jepit', 'menangis', 'bbm', 'hidupnya', 'terhimpit']",CYBERBULLYING
"['waaah', 'partai', 'saingan', 'mbake', 'wkkkk']",CYBERBULLYING
"['cilik', 'gimane', 'lo', 'lo', 'lahir', 'ude', 'kaya', 'warung', 'pecel', 'ya', 'ngambil', 'hati', 'orang', 'jawa']",NON-CYBERBULYING
"['wkwkkwkw', 'puan', 'puan', 'sok', 'ngerakyat', 'lu', 'orang', 'tau', 'lu', 'akting', 'doang']",CYBERBULLYING
"['mangan', 'pecel', 'meja', 'kursi', 'sarungan', 'gawa', 'cilik', 'cari', 'simpati', 'cilik']",CYBERBULLYING
"['hianati', 'konstituen', 'pdip', 'yg', 'mayoritas', 'gp', 'capres', 'mbak']",NON-CYBERBULYING
"['2024', 'no', 'partai', 'banteng', 'merah']",CYBERBULLYING
[],NON-CYBERBULYING
"['mbak', 'rara', 'siapanya', 'cak', 'imin', 'ya']",NON-CYBERBULYING
"['matamu', 'i', 'cilik']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['ngelindur', 'kah']",NON-CYBERBULYING
"['minimal', 'sedekah', 'boskuu']",CYBERBULLYING
"['ngomong', 'sih', 'lu']",NON-CYBERBULYING
"['tru', 'kah']",NON-CYBERBULYING
[],NON-CYBERBULYING
['lawak'],NON-CYBERBULYING
"['si', 'cilik']",NON-CYBERBULYING
"['sudahi', 'bu', 'fokus', 'aja', 'tugas', 'ketua', 'dpr', 'ri', 'biarkan', 'orang', 'menjabat']",NON-CYBERBULYING
"['affhh', 'iyah', 'buk']",NON-CYBERBULYING
"['sorry', 'alas', 'kaki', 'gw', 'gak', 'sendal', 'doang']",CYBERBULLYING
"['coba', 'foto', 'yg', 'pake', 'sandal', 'jepit']",NON-CYBERBULYING
"['makan', 'warung', 'pecel', 'kursinya', 'gak', 'bungkus', 'kain', 'putih', 'mbak', 'mejanya', 'gak', 'kayak', 'git']",NON-CYBERBULYING
['affaiya'],NON-CYBERBULYING
"['omong', 'kosong']",NON-CYBERBULYING
[],NON-CYBERBULYING
['hehe'],NON-CYBERBULYING
"['benci', 'kalo', 'ni', 'partai', 'udah', 'ngomong', 'mengatasnamakan', 'cilik', 'yg', 'mengatasnamakan', 'li']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['semv', 'k']",NON-CYBERBULYING
"['cilik', 'pemilu', 'udh', 'berkuasa', 'mihak', 'gede']",CYBERBULLYING
"['mbak', 'rara', 'mangane', 'akeh', 'yoo']",NON-CYBERBULYING
"['bayar', 'parkir']",NON-CYBERBULYING
"['cilik', 'ki', 'mangan', 'pecel', 'nang', 'warung', 'model', 'ngene', 'gak', 'enek', 'dessert', 'duren', 'e', 'wkkwwk']",CYBERBULLYING
"['mangane', 'ngunu', 'iku', 'entek', 'opo', 'ora', 'wkwkw']",NON-CYBERBULYING
"['durian', 'nya', 'enak', 'banget', 'tu', 'mba']",NON-CYBERBULYING
"['mbak', 'rara', 'humble', 'banget', 'emang', 'orangnya']",NON-CYBERBULYING
"['dessert', 'duren']",NON-CYBERBULYING
"['partai', 'cilik', 'wkwkkw', 'lawak', 'kali', 'beliau']",NON-CYBERBULYING
['penipuan'],NON-CYBERBULYING
"['nasinya', 'dihabisin', 'ya', 'ga', 'buang', 'buang', 'nasi', 'kasihan', 'loh', 'petani', 'hujan', 'hujanan', 'nanam', 'padi']",NON-CYBERBULYING
"['he', 'eh', 'iyo', 'sak', 'karepmu', 'seng', 'mic', 'nya', 'ga', 'matiin', 'aja']",CYBERBULLYING
"['iya', 'iya', 'kalo', 'dpt', 'jabatan', 'ente', 'dpt', 'suara']",NON-CYBERBULYING
"['jagoan', 'pemilu', '2024', 'jendral', 'andika', 'perkasa']",CYBERBULLYING
"['sulit', 'lupakan', 'puan', 'puan', 'susah', 'cari', 'gantinya', 'dikenang']",CYBERBULLYING
"['buku', 'kenaikan', 'bbm', 'kemana', 'bu', 'lupa', 'ya']",NON-CYBERBULYING
"['cilik', 'ngakak']",NON-CYBERBULYING
"['g', 'nanya']",NON-CYBERBULYING
"['bacot', 'goblog']",NON-CYBERBULYING
"['tukang', 'pecel', 'pingir', 'jalan', 'kaya', 'gitu', 'kalo', 'bener', 'pecel', 'cilik', 'mh', 'mejanya', 'gambar', 'teh', 'pucuk']",CYBERBULLYING
"['bwt', 'p', 'yg', 'terhormat', 'pencitraan']",CYBERBULLYING
"['g', 'bl', 'k', 'punyai', 'bgs', 't']",CYBERBULLYING
"['y', 'yg', 'gk', 'malu', 'ngaku2', 'partai', 'cilik', 'pdhl', 'partai', 'partai', 'yg', 'lg', 'berkuasa', 'tebel', 'bner', 'dah', 'tuh', 'muka']",CYBERBULLYING
"['partai', 'cilik', 'podol', 'apu']",CYBERBULLYING
"['booking', 'warung', 'pemotretan', 'ya', 'bu']",NON-CYBERBULYING
"['biar', 'keliatan', 'cilik', 'giliran', 'bbm', 'ga', 'drama', 'nangis']",CYBERBULLYING
['idih'],NON-CYBERBULYING
"['lucu', 'lucunya']",NON-CYBERBULYING
"['taexxx', 'tokkk']",NON-CYBERBULYING
"['inget', 'juliari', 'batubara', 'bansos', 'cilik']",NON-CYBERBULYING
"['warung', 'pecel', 'cilik', 'dilapis', 'taplak', 'kondangan']",CYBERBULLYING
"['pdi', 'kemaren', 'gak', 'turun', 'jalan', 'demo', 'bbm']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['wkwkw', 'rung']",NON-CYBERBULYING
"['cilik', 'sandal', 'jepit']",NON-CYBERBULYING
['prett'],NON-CYBERBULYING
"['maaf', 'kak', 'butuh', 'tim', 'branding', 'yg', 'teliti', 'deh']",NON-CYBERBULYING
"['partainya', 'cilik']",NON-CYBERBULYING
"['bohong', 'bgt']",NON-CYBERBULYING
"['pecele', 'sugih', 'wi', 'bu', 'jajal', 'nek', 'mbah', 'mursinem', 'cilik', 'pean']",CYBERBULLYING
"['99', 'komentator', 'muak', 'liatnya', 'mikir', 'mba', 'rara']",CYBERBULLYING
"['sj', 'jk', 'pd', 'cilik', 'ya', 'mbak']",NON-CYBERBULYING
"['kali', 'liat', 'warung', 'nasi', 'pecel', 'yg', 'mejanya', 'kyk', 'meja', 'kursi', 'kondangan']",NON-CYBERBULYING
"['cilik', 'huahahahahahahahha', 'bercanda']",CYBERBULLYING
"['cilik', 'mbak']",NON-CYBERBULYING
"['warungnya', 'pake', 'green', 'screen', 'ya', 'bu']",NON-CYBERBULYING
"['bekicot', 'ngombe', 'susu']",CYBERBULLYING
"['kalo', 'makan', 'warung', 'wayv', 'bu', 'bikin', 'warung']",CYBERBULLYING
"['udah', 'cocok', 'gausah', 'cari', 'pasangan', 'cocok']",NON-CYBERBULYING
"['pecel', 'lele', 'pecel', 'duren']",NON-CYBERBULYING
"['caper', 'kali', 'sepupu', 'jindan']",NON-CYBERBULYING
"['luhk', 'gwe', 'liat', 'asik', 'banget', 'orangnya', 'sokin', 'la', 'warkop']",CYBERBULLYING
"['bangus', 'bangus', 'bangus']",NON-CYBERBULYING
"['sy', 'pilih', 'pdip', 'capres', 'nya', 'jokowi', 'klo', 'bkn', 'beliau', 'sy', 'golput', 'pileg']",NON-CYBERBULYING
"['padal', 'dpr', 'duduknya', 'samping2an', 'wkwkwkw']",NON-CYBERBULYING
"['hehehehehehheheheheh', 'lucu']",NON-CYBERBULYING
['o'],NON-CYBERBULYING
"['manis', 'kalo', 'udh', 'jdi', 'mlah', 'menindas']",NON-CYBERBULYING
['nyenyenyenye'],NON-CYBERBULYING
"['pecel', 'yg', 'duren']",NON-CYBERBULYING
['nyinyinyi'],NON-CYBERBULYING
"['pdip', 'terkenal', 'mengusung', 'calon', 'calon', 'terbaik', 'pileg', 'pilpres', 'pemilihnya', 'kali']",NON-CYBERBULYING
"['budhe', 'mu', 'wi', 'lho']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['makan', 'pencitraan2', 'yg', 'mengatasnamakan', 'cilik', 'alat', 'pendulang']",NON-CYBERBULYING
"['sya', 'beli', 'nasi', 'pecel', 'warung', 'tdak', 'taplak', 'putih', 'bersih', 'bgini', 'bu', 'kbutuhan', 'foto', 'sja']",NON-CYBERBULYING
"['cilik', 'pake', 'sendal', 'jepit', 'merek', 'lv', 'ya', 'yg', 'pake', 'sendal', 'swallow']",CYBERBULLYING
"['ndep', 'kue', 'udu', 'cilik']",NON-CYBERBULYING
"['cilik', 'licik']",CYBERBULLYING
"['makan', 'warung', 'highlight', 'is', 'it', 'an', 'uncommon', 'special', 'thing', 'for', 'makan', 'warung']",NON-CYBERBULYING
"['klo', 'beneran', 'merakyat', 'warung', 'pecelnya', 'nggak', 'didekor', 'kaya', 'pesta', 'kondangan', 'gitu', 'bu', 'b']",CYBERBULLYING
"['mamamnya', 'sego', 'pecel', 'cuci', 'mulutnya', 'musang', 'king']",CYBERBULLYING
"['cilik', 'didaya', 'licik']",CYBERBULLYING
"['eh', 'warung', 'pecel', 'bu', 'kayanya', 'keliatan', 'mevvah', 'setting', 'ya', 'pake', 'cgi', 'backgroundnya', 'xixixixixi']",NON-CYBERBULYING
"['kadang', 'sy', 'berpikir', 'seandainya', 'sya', 'anak', 'ato', 'ccu', 'sukarno', 'nasib', 'sy', 'seberuntung', 'samean', 'mbk', 'puan']",NON-CYBERBULYING
['cilik'],NON-CYBERBULYING
['hahaha'],NON-CYBERBULYING
"['gini', 'aja', 'partai', 'cilik', 'kemarin', 'mamanya', 'pidato', 'tukang', 'bakso', 'halahhh', 'halah']",CYBERBULLYING
"['cilik', 'kalo', 'makan', 'ga', 'pake', 'meja', 'yg', 'disarungin', 'gtu', 'bu', 'lesehan', 'udh', 'mntp']",CYBERBULLYING
"['bagus', 'kamuflase', 'cilik', 'nya', 'baim', 'mbak', 'rara', 'versi', 'pdip']",CYBERBULLYING
"['coba', 'makan', 'pecelnya', 'warung', 'pecel', 'jalan', 'kawasan', 'industri', 'tangerang']",NON-CYBERBULYING
"['nt', 'bu']",NON-CYBERBULYING
"['mimpi', 'niat', 'aja', 'udah', 'ketinggian', 'klo', 'nyapres']",CYBERBULLYING
"['cilik', 'manfaatkan', 'mulu']",NON-CYBERBULYING
"['sebutkan', 'prestasi', 'ibuk', 'raih', 'alasan', 'cilik', 'memilih', 'iboekk']",NON-CYBERBULYING
['hmmmmmm'],NON-CYBERBULYING
"['sendal', 'jepit', 'ga', 'pilih', 'tuuh']",CYBERBULLYING
"['bismillah', 'ri', '1']",NON-CYBERBULYING
"['orang', 'yg', 'ngetawain', 'ngejokes', 'mbak', 'pusn', 'ketemu', 'langsung', 'humble']",NON-CYBERBULYING
"['si', 'cilik', 'orang', 'licik']",CYBERBULLYING
"['cilik', 'beli', 'hoodie']",NON-CYBERBULYING
"['nyimak', 'koment', 'teman', 'teman']",NON-CYBERBULYING
"['yg', 'bayar']",NON-CYBERBULYING
"['dukung', 'mba', 'puan', 'penerus', 'ketum', 'pdip', 'utk', 'nyapres', 'mba']",CYBERBULLYING
"['ah', 'yg', 'benerr']",NON-CYBERBULYING
"['suddenly', 'cilik']",CYBERBULLYING
"['tinggal', 'dihalalkan', 'nih', 'pasangan', 'cocok', 'smoga', 'samawa']",CYBERBULLYING
"['komennya', 'kompak']",NON-CYBERBULYING
['geli'],NON-CYBERBULYING
"['padamu', 'buuu']",NON-CYBERBULYING
"['koreksi', 'bu', '1', 'cilik', 'buah', 'nya', 'buah', 'durian', 'tau', 'harga', 'durian', 'be']",CYBERBULLYING
"['beliau', 'membeliaukan']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['avv', 'mbak', 'rara']",NON-CYBERBULYING
"['hemmmm', 'pede', 'beud', 'kakekmu', 'teriak', 'teriak', 'dialam', 'kubur', 'tuh', 'hentikan', 'anak', 'cucuku', 'jang']",NON-CYBERBULYING
['hilih'],NON-CYBERBULYING
"['tolong', 'tanyain', 'cak', 'imin', 'urusan', 'kardus', 'duren', 'udah', 'beres']",NON-CYBERBULYING
"['mingkem', 'bu', 'ngomul', 'lu']",NON-CYBERBULYING
"['liat', 'warung', 'pecel', 'taplak', 'mejanya', 'kinclong', 'kaya', 'meja', 'resepsi', 'kondangan']",CYBERBULLYING
['wkwkwkwkwk'],NON-CYBERBULYING
"['bawa', 'microphone']",NON-CYBERBULYING
"['aph', 'iyh', 'dik']",NON-CYBERBULYING
"['rakyat', 'indonesia', 'ki', 'wes', 'pinter2']",NON-CYBERBULYING
"['iya', 'iya']",NON-CYBERBULYING
"['haram', 'memilih']",NON-CYBERBULYING
"['opo', 'iyoooo']",NON-CYBERBULYING
"['typo', 'tuh', 'licik', 'cilik']",NON-CYBERBULYING
"['bu', 'sadar', 'gak', 'sih', 'susah', 'presiden', 'temennya', 'mimpi', 'aja', 'wapres', 'wkwkwk']",NON-CYBERBULYING
"['konsisten', 'jualannya']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['kocyag', 'maju', 'bu']",NON-CYBERBULYING
"['gak', 'ngelindur']",NON-CYBERBULYING
"['kerjaan', 'bu', 'cilik', 'udah', 'pening', 'gara2', 'event', 'corona', 'bu', 'cakap', 'cakap', 'aja', 'p']",NON-CYBERBULYING
"['warung', 'yg', 'mejanya', 'rapi', 'dihias', 'kayak', 'hotel', 'bintang', 'bu', 'puan', 'marahin', 'tuh', 'timnya', 'kerja', 'setengah2', 'sih']",NON-CYBERBULYING
[],NON-CYBERBULYING
"['ora', 'percoyo', 'puan', 'otw', 'gawe', 'baliho', 'seng', 'gedhe', 'pasang', 'i', 'jalan']",CYBERBULLYING
"['kliatannya', 'gaada', 'cilik', 'yg', 'makan', 'disitu']",NON-CYBERBULYING
"['pake', 'sendal', 'jepit', 'merek', 'nya', 'hermes']",CYBERBULLYING
"['hahahaha', 'hahahahahahahahahahahaha', 'cilik', 'lg', 'menjerit', 'bbm', 'nangis', 'buk']",NON-CYBERBULYING
"['partai', 'cilik']",NON-CYBERBULYING
"['bbm', 'bu', 'tolong', 'turunin']",NON-CYBERBULYING
"['kayak', 'foto', 'buku', 'tahunan', 'sekolah']",CYBERBULLYING
"['suampis', 'cok', 'framing', 'e']",NON-CYBERBULYING
"['ngomong', 'ndak', 'saringannya']",NON-CYBERBULYING
"['bbm', 'mah', 'saria', 'ngajedog', 'ayeuna', 'mah', 'bray']",CYBERBULLYING
"['izin', 'brrtanya', 'bu', 'cilik', 'bu', 'diperjuangkan']",NON-CYBERBULYING
"['afkh', 'iyh']",NON-CYBERBULYING
"['ganti', 'sutradara', 'kayanya', 'nih', 'kaya', 'gini', 'warung', 'pecel', 'cilik', 'gaul', 'geura', 'jeung', 'rakyat']",NON-CYBERBULYING
"['wiih', 'cilik', 'banget', 'otaknya']",NON-CYBERBULYING
"['warung', 'pecel', 'penampilan', 'mewah']",NON-CYBERBULYING
['l'],NON-CYBERBULYING
"['wow', 'twrkejod']",NON-CYBERBULYING
"['hayo', 'rara', 'manis', 'kandang', 'yok']",NON-CYBERBULYING
"['taplaknya', 'gak', 'gambar', 'rokok', 'apache', 'nya', 'bu', 'warung', 'pecelnya', 'cilik', 'nggeh']",NON-CYBERBULYING
"['percaya', 'adam', 'anaknya', 'inul']",CYBERBULLYING
"['gk', 'nangis', 'bu', 'bbm']",NON-CYBERBULYING
"['partainya', 'cilik']",NON-CYBERBULYING
"['affh', 'iyyh']",NON-CYBERBULYING
['wkwkwkwkwwk'],NON-CYBERBULYING
"['bude', 'tim', 'medsosnya', 'ga', 'riset', 'warung', 'pecel', 'cilik', 'kaleng', 'krupuk', 'warna', 'biru']",NON-CYBERBULYING
"['keliatan', 'settingannya', 'warung', 'msh', 'aja', 'nipu', 'rakyat', 'ahh', 'awas', 'keselek', 'duren']",NON-CYBERBULYING
"['bubarke', 'partaimu', 'hhh']",NON-CYBERBULYING
"['warung', 'pecel', 'cilik', 'mejanya', 'ndak', 'pake', 'taplak', 'putih', 'bersih', 'koyok', 'ngene', 'buk']",CYBERBULLYING
"['dmn', 'warungnya', 'meja', 'kursinya', 'disarungin', 'jd', 'pengen', 'nyoba', 'makan', 'sanaa']",NON-CYBERBULYING
"['ngantuk', 'yoo', 'tidur', 'dlu', 'biar', 'mimpi', 'masyarakat', 'indonesia', 'cerdas', '2024', 'hmm', 'apalah', 'daya']",NON-CYBERBULYING
"['warung', 'pecel', 'lele', 'udah', 'pake', 'tenda', 'hajatan', 'yah']",NON-CYBERBULYING
"['gw', 'golput', 'coeng']",NON-CYBERBULYING
"['numpang', 'ngakak']",NON-CYBERBULYING
"['warung', 'pecel', 'lele', 'emangnya', 'mejanya', 'ditaplakin', 'gitu', 'ya']",NON-CYBERBULYING
"['warung', 'mejanya', 'kayak', 'meja', 'rapat', 'pemegang', 'saham', 'bbri']",CYBERBULLYING
"['partainya', 'sendal', 'jepit', 'cangkemman', 'sek', 'nganggo', 'swallow', 'ra', 'sudi', 'ngakoni', 'dapuranmu', 'iki']",CYBERBULLYING
"['gak', 'liat', 'pake', 'sendal', 'jepit']",NON-CYBERBULYING
['dik'],NON-CYBERBULYING
"['merendah', 'mencari', 'suara', 'rakyat']",NON-CYBERBULYING
"['krupuk', 'e', 'lho', 'ndang', 'dipangan', 'bu', 'mlempem', 'engkok']",CYBERBULLYING
[],NON-CYBERBULYING
"['makjang', 'komennya', 'serasa', 'kebun', 'cabe', 'pedesnya', 'ubun', 'ubun']",NON-CYBERBULYING
"['masuk', 'gorong2', 'bu', 'cilik', 'rindu']",NON-CYBERBULYING
